sentence,references
"These methods aim to partition complex systems into smaller, more manageable subdomains, thereby reducing computational complexity and improving scalability [126]",[126] FO-PINNs  A First-Order formulation for Physics Informed Neural Networks
"FO-PINNs, which employ a first-order formulation of the PDE loss function, exemplify this approach by enabling exact imposition of boundary conditions and reducing time-per-iteration through efficient computation of derivatives [126]",[126] FO-PINNs  A First-Order formulation for Physics Informed Neural Networks
Hybrid models that integrate PINNs with traditional numerical methods like finite element or discontinuous Galerkin methods hold great promise for addressing high-frequency and multi-scale problems [127],[127] A Deep Learning Framework for Solving Hyperbolic Partial Differential  Equations  Part I
"Additionally, hybrid models incorporating transfer learning principles enable reusing pre-trained models across related tasks, significantly reducing computational costs and enhancing generalization capabilities [43]",[43] A Sequential Meta-Transfer (SMT) Learning to Combat Complexities of  Physics-Informed Neural Networks  Application to Composites Autoclave  Processing
"Current optimization strategies often struggle with balancing multiple loss terms arising from data fidelity, physical constraints, and regularization penalties [46]",[46] MultiAdam  Parameter-wise Scale-invariant Optimizer for Multiscale  Training of Physics-informed Neural Networks
The introduction of scale-invariant optimizers like MultiAdam addresses these imbalances by parameter-wisely adjusting weights assigned to each term within the composite loss function [46],[46] MultiAdam  Parameter-wise Scale-invariant Optimizer for Multiscale  Training of Physics-informed Neural Networks
Incorporating attention mechanisms into PIML architectures represents yet another avenue ripe for exploration [128],[128] PINNsFormer  A Transformer-Based Framework For Physics-Informed Neural  Networks
"Attention-based models excel at capturing long-range dependencies and global information flow, qualities particularly valuable when modeling dynamic systems governed by nonlinear advection-diffusion-reaction equations [48]",[48] Physics-informed attention-based neural network for solving non-linear  partial differential equations
"PINNsFormer, a transformer-based framework introduced recently, employs multi-head attention to propagate initial condition constraints globally, thus achieving superior generalization ability across diverse scenarios including high-dimensional PDEs [128]",[128] PINNsFormer  A Transformer-Based Framework For Physics-Informed Neural  Networks
"Moreover, extending PIML methodologies beyond conventional fully connected networks towards graph neural networks (GNNs) offers exciting possibilities for unstructured data domains [91]",[91] Physics-informed graph neural Galerkin networks  A unified framework for  solving PDE-governed forward and inverse problems
GNN-based formulations reduce dimensionality search space while facilitating strict enforcement of boundary conditions without tuning penalty parameters [91],[91] Physics-informed graph neural Galerkin networks  A unified framework for  solving PDE-governed forward and inverse problems
"Despite empirical successes observed so far, rigorous mathematical justifications concerning convergence properties, error estimates, and stability guarantees remain largely unresolved [129]",[129] On the convergence of physics informed neural networks for linear  second-order elliptic and parabolic type PDEs
"Among these, large language models (LLMs) have demonstrated significant potential in preprocessing tasks [130]",[130] Deep Automated Multi-task Learning
"Such systems dynamically adjust parameters based on ongoing performance evaluations, ensuring optimal configurations are maintained throughout simulations [51]",[51] Self-Supervised Generalisation with Meta Auxiliary Learning
"Moreover, new hardware architectures designed explicitly for processing-in-memory applications promise substantial improvements in computational efficiency [78]",[78] Improved optimization strategies for deep Multi-Task Networks
"In addition to specialized hardware, advances in Pareto front learning further enhance our capacity to address competing objectives inherent in many PIML applications [131]",[131] Pareto Manifold Learning  Tackling multiple tasks via ensembles of  single-task models
Another notable direction involves leveraging semisoft clustering techniques for organizing related tasks more effectively [81],[81] Semisoft Task Clustering for Multi-Task Learning
"As a result, they facilitate better exploitation of shared knowledge across domains, leading to improved generalization capabilities even under challenging conditions like dataset imbalance [132]",[132] Order Matters in the Presence of Dataset Imbalance for Multilingual  Learning
"Furthermore, self-evolutionary optimization frameworks offer exciting possibilities for discovering near-optimal configurations automatically [133]",[133] Self-Evolutionary Optimization for Pareto Front Learning
"Additionally, self-supervision emerges as a powerful paradigm enabling models to leverage unlabeled data streams creatively [134]",[134] Exploiting map information for self-supervised learning in motion  forecasting
"Lastly, attention must also be paid to innovative regularization strategies aimed at mitigating issues arising due to conflicting gradients originating from simultaneous updates performed upon shared layers belonging to distinct subnetwork branches responsible for handling individual component-wise aspects independently yet collaboratively [55]","[55] InterroGate  Learning to Share, Specialize, and Prune Representations  for Multi-task Learning"
